"Source","Category","Q01","Q02","Q03","Q04","Q05","Q06","Q07","Q09","Q10","Q08","Q11","Q12","Q13","Q14","Q15","D1.Form","D2.Inform","D3.Quant","D4.Courses","D5.SelfR","D8.Age","D9.Gend","DLScore","DLScoreM","DLSz","F1","F2","F3"
"Work","Workforce",3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,2,3,2,4,2,2,48,3.2,-2.14875475988026,3,3.4,3.2
"Work","Workforce",3,3,4,4,4,4,4,3,3,4,4,4,3,3,4,3,1,3,1,3,2,2,54,3.6,-1.72394919927143,3.6,3.6,3.6
"Work","Workforce",3,2,3,4,4,3,3,2,3,3,3,3,4,3,2,2,3,1,3,4,NA,2,45,3,-2.36115754018468,3.2,2.8,3
"Work","Workforce",5,5,4,5,4,5,5,5,4,5,4,3,3,5,3,3,3,2,2,4,2,1,65,4.33333333333333,-0.945139004821908,4.6,4.8,3.6
"Work","Workforce",4,4,5,5,3,4,4,6,5,3,5,4,4,3,3,3,3,1,2,2,2,1,62,4.13333333333333,-1.15754178512632,4.2,4.4,3.8
"Work","Workforce",3,4,3,6,3,3,5,5,6,4,5,5,4,4,4,2,2,3,3,3,2,1,64,4.26666666666667,-1.01593993159005,3.8,4.6,4.4
"Work","Workforce",3,3,4,4,5,4,4,3,4,3,3,3,3,3,5,3,2,2,2,4,2,1,54,3.6,-1.72394919927143,3.8,3.6,3.4
"Work","Workforce",5,3,3,4,5,5,3,4,5,5,5,4,4,5,4,2,2,3,3,4,2,1,64,4.26666666666667,-1.01593993159005,4,4.4,4.4
"Work","Workforce",5,5,5,5,5,6,6,5,6,6,6,5,6,5,6,3,3,3,2,4,2,1,82,5.46666666666667,0.258476750236445,5,5.8,5.6
"Work","Workforce",6,5,7,5,7,6,5,4,6,7,5,7,6,6,7,4,4,5,3,4,2,1,89,5.93333333333333,0.754083237613414,6,5.6,6.2
"Work","Workforce",4,5,5,6,4,5,3,5,5,3,4,3,2,3,5,2,2,2,4,3,1,1,62,4.13333333333333,-1.15754178512632,4.8,4.2,3.4
"Work","Workforce",5,6,4,6,6,7,6,5,6,6,6,5,6,6,4,3,2,4,2,4,2,2,84,5.6,0.400078603772722,5.4,6,5.4
"Work","Workforce",4,5,3,6,7,4,6,3,5,4,2,4,5,3,6,3,2,2,2,3,2,2,67,4.46666666666667,-0.803537151285631,5,4.4,4
"Work","Workforce",5,6,5,6,6,6,5,5,5,3,5,3,5,6,6,1,2,2,2,3,2,1,77,5.13333333333333,-0.0955278836042467,5.6,4.8,5
"Work","Workforce",4,3,5,3,3,3,5,3,3,2,4,3,4,4,4,2,2,3,2,3,2,2,53,3.53333333333333,-1.79475012603957,3.6,3.2,3.8
"Work","Workforce",4,5,7,6,3,7,5,4,7,5,4,2,5,7,6,2,3,2,1,4,2,2,77,5.13333333333333,-0.0955278836042467,5,5.6,4.8
"Work","Workforce",5,4,4,7,7,3,4,6,5,2,6,3,4,6,1,2,3,4,4,4,2,1,67,4.46666666666667,-0.803537151285631,5.4,4,4
"Work","Workforce",7,7,7,6,7,6,7,7,6,4,7,6,6,6,7,3,3,3,2,5,2,1,96,6.4,1.24968972499038,6.8,6,6.4
"Work","Workforce",6,5,5,6,5,5,5,5,5,6,5,6,4,4,5,2,2,5,3,3,2,2,77,5.13333333333333,-0.0955278836042467,5.4,5.2,4.8
"Work","Workforce",5,5,6,5,4,6,5,6,6,5,5,5,5,6,5,2,2,2,4,4,2,2,79,5.26666666666667,0.0460739699320301,5,5.6,5.2
"Work","Workforce",4,6,5,5,6,4,5,4,5,5,6,5,5,5,4,2,2,3,2,4,2,2,74,4.93333333333333,-0.307930663908662,5.2,4.6,5
"Work","Workforce",5,5,5,6,6,7,5,7,6,4,7,5,5,6,7,1,1,3,0,3,3,2,86,5.73333333333333,0.541680457308999,5.4,5.8,6
"Work","Workforce",5,5,5,5,5,5,4,4,5,5,5,5,4,5,5,2,3,3,2,3,2,1,72,4.8,-0.449532517444939,5,4.6,4.8
"Work","Workforce",6,4,3,3,3,4,3,4,3,4,3,2,4,4,5,NA,2,3,1,2,2,1,55,3.66666666666667,-1.65314827250329,3.8,3.6,3.6
"Work","Workforce",5,5,5,5,5,5,4,4,5,5,5,5,4,5,6,3,3,3,2,3,2,1,73,4.86666666666667,-0.3787315906768,5,4.6,5
"Work","Workforce",5,5,4,5,5,4,5,4,5,4,4,2,2,6,1,2,3,4,4,4,2,1,61,4.06666666666667,-1.22834271189446,4.8,4.4,3
"Work","Workforce",5,6,6,5,7,7,7,7,7,6,7,6,7,7,6,3,4,4,4,4,2,1,96,6.4,1.24968972499038,5.8,6.8,6.6
"Work","Workforce",3,4,5,3,5,3,7,5,4,6,7,3,4,4,6,1,4,1,2,4,2,1,69,4.6,-0.661935297749354,4,5,4.8
"Work","Workforce",4,5,5,3,5,5,4,5,3,5,6,5,3,5,4,2,3,2,2,4,3,1,67,4.46666666666667,-0.803537151285631,4.4,4.4,4.6
"Work","Workforce",6,6,5,6,6,6,5,4,5,5,5,4,4,6,6,3,4,4,3,4,2,1,79,5.26666666666667,0.0460739699320301,5.8,5,5
"Work","Workforce",7,7,7,6,4,5,5,6,4,6,6,2,6,5,1,3,2,4,4,4,2,1,77,5.13333333333333,-0.0955278836042467,6.2,5.2,4
"Work","Workforce",4,5,5,5,5,4,4,5,5,6,5,6,6,5,5,2,3,3,1,3,2,2,75,5,-0.237129737140524,4.8,4.8,5.4
"Work","Workforce",5,6,6,6,6,5,5,6,6,5,6,4,6,6,6,3,2,4,2,4,2,2,84,5.6,0.400078603772722,5.8,5.4,5.6
"Work","Workforce",6,4,4,5,4,6,6,5,4,5,4,4,4,4,4,2,2,5,3,3,2,2,69,4.6,-0.661935297749354,4.6,5.2,4
"Work","Workforce",4,4,6,4,5,5,6,5,5,6,6,5,4,6,6,3,3,2,4,3,2,2,77,5.13333333333333,-0.0955278836042467,4.6,5.4,5.4
"Work","Workforce",6,5,5,6,6,6,5,4,4,4,5,6,5,5,5,2,2,1,2,4,2,2,77,5.13333333333333,-0.0955278836042467,5.6,4.6,5.2
"Work","Workforce",5,4,6,4,5,6,4,6,4,5,5,6,5,6,4,2,3,3,2,3,2,2,75,5,-0.237129737140524,4.8,5,5.2
"Work","Workforce",6,5,3,4,6,4,3,5,6,6,5,4,5,6,5,4,3,2,4,4,3,2,73,4.86666666666667,-0.3787315906768,4.8,4.8,5
"Work","Workforce",7,6,6,7,7,6,7,6,6,6,6,6,6,7,6,3,2,3,2,4,2,2,95,6.33333333333333,1.17888879822224,6.6,6.2,6.2
"Work","Workforce",6,4,6,6,7,7,6,5,4,5,6,2,6,7,5,3,2,4,3,4,2,2,82,5.46666666666667,0.258476750236445,5.8,5.4,5.2
"Work","Workforce",4,3,5,4,5,7,2,5,3,4,5,2,6,4,6,1,2,2,0,3,2,1,65,4.33333333333333,-0.945139004821908,4.2,4.2,4.6
"Work","Workforce",4,5,5,3,4,3,5,5,5,4,6,2,5,5,3,2,3,3,2,3,2,2,64,4.26666666666667,-1.01593993159005,4.2,4.4,4.2
"Work","Workforce",5,4,3,5,5,4,3,6,6,4,3,4,5,4,5,3,3,2,3,4,2,2,66,4.4,-0.874338078053769,4.4,4.6,4.2
"Work","Workforce",4,3,2,5,6,4,3,2,6,5,7,4,3,6,1,1,2,4,1,4,2,2,61,4.06666666666667,-1.22834271189446,4,4,4.2
"Work","Workforce",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,2,4,1,2,90,6,0.824884164381553,6,6,6
"Work","Workforce",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,1,4,1,2,90,6,0.824884164381553,6,6,6
"Work","Workforce",5,6,5,5,7,6,5,6,6,6,6,6,5,6,4,3,3,3,4,4,2,2,84,5.6,0.400078603772722,5.6,5.8,5.4
"Work","Workforce",3,4,6,6,6,4,4,6,5,5,6,7,5,6,6,3,3,4,3,4,2,1,79,5.26666666666667,0.0460739699320301,5,4.8,6
"Work","Workforce",5,6,6,5,5,5,5,6,6,6,6,3,3,4,3,2,2,3,2,4,2,1,74,4.93333333333333,-0.307930663908662,5.4,5.6,3.8
"Work","Workforce",3,4,6,4,6,6,5,4,6,6,6,5,5,6,5,3,2,3,2,4,2,1,77,5.13333333333333,-0.0955278836042467,4.6,5.4,5.4
"Work","Workforce",3,3,3,3,5,5,6,6,6,6,6,3,3,5,4,4,3,4,2,4,1,1,67,4.46666666666667,-0.803537151285631,3.4,5.8,4.2
"Work","Workforce",2,3,5,5,6,5,3,4,4,5,5,3,5,5,5,3,3,3,2,5,2,1,65,4.33333333333333,-0.945139004821908,4.2,4.2,4.6
"Work","Workforce",4,5,6,5,5,5,5,4,5,5,5,5,5,5,5,3,3,2,2,4,2,1,74,4.93333333333333,-0.307930663908662,5,4.8,5
"Work","Workforce",7,6,5,6,6,5,4,6,7,5,5,6,5,6,5,3,4,3,1,3,2,1,84,5.6,0.400078603772722,6,5.4,5.4
"Work","Workforce",6,5,6,6,6,4,6,4,3,7,3,5,5,6,4,3,4,4,4,4,2,1,76,5.06666666666667,-0.166328810372385,5.8,4.8,4.6
"Work","Workforce",6,5,5,4,6,5,5,4,5,4,3,5,2,6,4,3,1,1,2,3,2,1,69,4.6,-0.661935297749354,5.2,4.6,4
"Work","Workforce",6,6,5,6,5,6,5,5,6,5,5,3,5,5,6,3,3,2,2,3,2,1,79,5.26666666666667,0.0460739699320301,5.6,5.4,4.8
"Work","Workforce",7,7,5,7,5,7,7,7,7,7,5,5,5,7,7,1,1,4,4,4,3,1,95,6.33333333333333,1.17888879822224,6.2,7,5.8
"Work","Workforce",5,6,5,4,6,6,5,5,5,4,5,5,5,5,5,3,3,1,2,3,2,1,76,5.06666666666667,-0.166328810372385,5.2,5,5
"Work","Workforce",5,6,5,6,5,6,5,5,6,4,6,6,6,6,5,3,2,3,1,3,2,1,82,5.46666666666667,0.258476750236445,5.4,5.2,5.8
"Work","Workforce",5,6,6,6,6,5,5,5,6,6,6,5,4,5,5,3,3,3,0,3,2,1,81,5.4,0.187675823468307,5.8,5.4,5
"Work","Workforce",6,5,6,5,5,6,6,5,6,5,6,6,4,6,4,3,2,3,2,3,2,1,81,5.4,0.187675823468307,5.4,5.6,5.2
"Work","Workforce",5,6,5,5,6,5,4,5,6,5,7,5,4,5,7,2,2,3,2,4,2,1,80,5.33333333333333,0.116874896700168,5.4,5,5.6
"Work","Workforce",4,5,5,4,5,5,5,5,5,4,6,6,4,6,4,3,1,2,1,3,2,1,73,4.86666666666667,-0.3787315906768,4.6,4.8,5.2
"Work","Workforce",5,4,5,5,4,4,5,5,5,5,5,6,5,5,5,3,3,3,3,3,2,1,73,4.86666666666667,-0.3787315906768,4.6,4.8,5.2
"Work","Workforce",5,5,4,6,5,6,6,6,6,6,5,5,6,6,5,3,2,3,1,4,2,1,82,5.46666666666667,0.258476750236445,5,6,5.4
"Work","Workforce",5,6,5,4,4,4,4,5,5,5,5,6,5,4,4,3,3,4,3,3,2,1,71,4.73333333333333,-0.520333444213077,4.8,4.6,4.8
"Work","Workforce",5,5,5,5,4,6,5,5,6,7,4,5,6,5,5,3,4,3,3,4,2,1,78,5.2,-0.0247269568361083,4.8,5.8,5
"Work","Workforce",6,6,6,5,5,5,7,5,6,4,6,7,4,6,6,4,3,4,2,4,2,1,84,5.6,0.400078603772722,5.6,5.4,5.8
"Work","Workforce",6,5,5,7,7,5,4,7,5,7,7,5,7,6,5,3,2,4,1,4,2,1,88,5.86666666666667,0.683282310845276,6,5.6,6
"Work","Workforce",5,7,4,6,5,5,5,4,4,4,4,6,6,5,6,3,3,2,2,3,2,1,76,5.06666666666667,-0.166328810372385,5.4,4.4,5.4
"Work","Workforce",4,5,5,4,5,4,5,5,5,3,3,3,2,3,4,3,1,1,0,2,3,1,60,4,-1.2991436386626,4.6,4.4,3
"Work","Workforce",6,6,6,6,7,6,7,5,6,5,5,6,6,7,2,2,3,2,3,3,1,1,86,5.73333333333333,0.541680457308999,6.2,5.8,5.2
"Work","Workforce",4,5,3,5,4,5,3,5,3,3,4,3,3,4,4,3,2,1,0,1,2,2,58,3.86666666666667,-1.44074549219888,4.2,3.8,3.6
"Work","Workforce",3,4,4,4,5,5,3,4,3,3,3,2,3,4,3,3,1,1,0,1,2,2,53,3.53333333333333,-1.79475012603957,4,3.6,3
"Work","Workforce",6,5,7,5,6,6,7,6,4,3,7,5,5,4,6,3,3,4,4,5,2,1,82,5.46666666666667,0.258476750236445,5.8,5.2,5.4
"Work","Workforce",3,3,4,4,5,5,3,3,4,3,3,3,2,3,2,2,1,1,0,1,3,1,50,3.33333333333333,-2.00715290634398,3.8,3.6,2.6
"Work","Workforce",4,7,6,7,7,7,7,7,7,7,7,7,7,7,7,3,2,3,1,5,2,2,101,6.73333333333333,1.60369435883108,6.2,7,7
"Work","Workforce",3,4,4,3,3,5,4,3,5,3,3,2,2,3,3,3,1,1,0,1,2,2,50,3.33333333333333,-2.00715290634398,3.4,4,2.6
"Work","Workforce",4,7,7,6,7,7,7,7,7,6,7,7,7,7,7,2,2,3,2,5,3,2,100,6.66666666666667,1.53289343206294,6.2,6.8,7
"Work","Workforce",3,6,5,6,6,6,6,6,6,3,6,6,5,3,6,3,2,4,0,2,2,2,79,5.26666666666667,0.0460739699320301,5.2,5.4,5.2
"Work","Workforce",4,4,3,4,3,4,4,5,5,3,4,3,4,4,3,2,2,2,0,2,2,1,57,3.8,-1.51154641896701,3.6,4.2,3.6
"Work","Workforce",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,4,4,5,3,2,105,7,1.88689806590363,7,7,7
"Work","Workforce",7,6,6,6,7,6,6,6,6,6,6,6,6,7,7,4,4,3,2,4,3,2,94,6.26666666666667,1.10808787145411,6.4,6,6.4
"Work","Workforce",5,6,3,5,3,5,6,4,4,5,2,2,2,2,5,1,2,2,1,2,3,2,59,3.93333333333333,-1.36994456543074,4.4,4.8,2.6
"Work","Workforce",7,6,6,6,6,6,6,4,6,6,5,3,6,6,6,4,4,3,4,4,2,1,85,5.66666666666667,0.470879530540861,6.2,5.6,5.2
"Work","Workforce",6,5,6,6,7,6,6,6,6,5,4,4,4,5,5,3,4,3,4,4,3,2,81,5.4,0.187675823468307,6,5.8,4.4
"Work","Workforce",7,7,4,7,7,3,6,5,6,5,7,4,3,7,7,4,4,5,4,4,3,2,85,5.66666666666667,0.470879530540861,6.4,5,5.6
"Work","Workforce",6,6,6,6,7,6,6,5,6,6,6,5,6,5,6,3,4,3,4,4,3,2,88,5.86666666666667,0.683282310845276,6.2,5.8,5.6
"Work","Workforce",6,6,6,6,7,6,7,7,6,6,7,4,6,5,7,4,4,3,4,4,3,2,92,6.13333333333333,0.966486017917829,6.2,6.4,5.8
"Work","Workforce",7,7,6,7,7,7,7,7,7,7,7,6,7,6,6,4,4,5,4,5,3,1,101,6.73333333333333,1.60369435883108,6.8,7,6.4
"Work","Workforce",6,6,6,6,6,6,6,6,6,6,4,5,3,5,5,4,4,3,4,4,3,2,82,5.46666666666667,0.258476750236445,6,6,4.4
"Work","Workforce",7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,4,4,3,4,5,3,2,104,6.93333333333333,1.81609713913549,7,7,6.8
"Work","Workforce",6,7,6,7,7,6,6,7,6,7,6,4,6,6,7,4,4,5,4,5,3,1,94,6.26666666666667,1.10808787145411,6.6,6.4,5.8
"Work","Workforce",7,7,6,7,7,6,6,6,6,6,5,2,5,6,6,4,4,3,4,4,2,2,88,5.86666666666667,0.683282310845276,6.8,6,4.8
"Work","Workforce",7,7,6,7,6,6,6,6,7,5,6,6,6,6,7,4,4,3,4,5,2,1,94,6.26666666666667,1.10808787145411,6.6,6,6.2
"Work","Workforce",7,7,7,7,7,6,7,4,6,7,7,5,6,7,7,4,4,3,4,5,2,2,97,6.46666666666667,1.32049065175852,7,6,6.4
"Work","Workforce",5,6,6,6,6,5,6,5,5,5,5,5,5,5,6,4,4,3,4,4,3,1,81,5.4,0.187675823468307,5.8,5.2,5.2
"Work","Workforce",6,7,7,7,7,6,7,6,7,6,6,5,6,5,7,4,4,3,4,4,3,2,95,6.33333333333333,1.17888879822224,6.8,6.4,5.8
"Work","Workforce",6,6,6,6,6,6,7,6,6,6,5,5,6,6,6,3,4,3,4,4,3,2,89,5.93333333333333,0.754083237613414,6,6.2,5.6
"Work","Workforce",7,6,6,6,6,6,6,5,5,5,5,2,5,5,5,3,4,3,3,4,3,2,80,5.33333333333333,0.116874896700168,6.2,5.4,4.4
"Work","Workforce",7,6,6,6,6,6,6,6,6,6,6,6,5,6,7,3,4,3,4,4,3,2,91,6.06666666666667,0.895685091149691,6.2,6,6
"Work","Workforce",6,6,5,6,6,6,6,6,6,6,6,5,6,5,6,4,4,4,4,4,3,2,87,5.8,0.612481384077137,5.8,6,5.6
"Work","Workforce",7,7,6,7,7,7,6,6,6,7,6,6,6,6,6,4,4,3,4,4,3,2,96,6.4,1.24968972499038,6.8,6.4,6
"Work","Workforce",7,7,7,6,7,6,7,6,7,7,7,5,7,7,7,4,4,3,4,5,3,1,100,6.66666666666667,1.53289343206294,6.8,6.6,6.6
"Work","Workforce",7,7,7,7,7,7,7,7,7,6,5,5,3,6,7,4,4,3,4,4,3,2,95,6.33333333333333,1.17888879822224,7,6.8,5.2
"Work","Workforce",7,7,7,7,7,6,7,7,7,7,6,6,6,6,7,4,4,3,4,4,3,2,100,6.66666666666667,1.53289343206294,7,6.8,6.2
"Work","Workforce",5,6,6,6,6,6,6,7,7,5,5,5,5,6,6,3,3,3,4,4,2,2,87,5.8,0.612481384077137,5.8,6.2,5.4
"Work","Workforce",6,6,5,6,5,5,7,6,6,5,5,3,4,5,5,3,3,3,3,4,3,1,79,5.26666666666667,0.0460739699320301,5.6,5.8,4.4
"Work","Workforce",6,6,5,6,5,6,5,6,6,7,7,6,7,6,7,3,3,3,4,3,2,1,91,6.06666666666667,0.895685091149691,5.6,6,6.6
"Work","Workforce",4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,2,2,2,3,2,3,2,61,4.06666666666667,-1.22834271189446,4,4.2,4
"Work","Workforce",6,7,7,6,7,7,6,7,6,6,5,4,4,5,7,4,4,3,4,5,3,1,90,6,0.824884164381553,6.6,6.4,5
"Work","Workforce",5,5,5,4,6,5,5,5,5,5,5,5,5,5,4,3,2,3,2,3,2,1,74,4.93333333333333,-0.307930663908662,5,5,4.8
"Work","Workforce",6,5,4,3,6,4,4,5,4,4,5,3,5,5,5,3,2,4,1,4,1,1,68,4.53333333333333,-0.732736224517492,4.8,4.2,4.6
"Work","Workforce",7,7,7,7,7,7,7,7,6,7,6,6,6,7,6,4,4,2,3,3,3,2,100,6.66666666666667,1.53289343206294,7,6.8,6.2
"Work","Workforce",5,5,4,6,5,5,6,5,5,6,3,3,2,2,3,3,3,3,2,3,3,2,65,4.33333333333333,-0.945139004821908,5,5.4,2.6
"Work","Workforce",6,5,7,6,7,6,7,4,6,4,7,6,7,5,6,3,4,3,2,3,2,2,89,5.93333333333333,0.754083237613414,6.2,5.4,6.2
"Work","Workforce",6,5,6,4,5,6,6,5,6,5,5,6,4,6,5,1,2,2,3,5,2,1,80,5.33333333333333,0.116874896700168,5.2,5.6,5.2
"Work","Workforce",6,6,5,5,3,5,2,5,5,2,2,2,1,1,1,1,4,1,0,2,2,1,51,3.4,-1.93635197957585,5,3.8,1.4
"Work","Workforce",5,5,3,4,4,5,5,4,5,4,5,3,4,5,4,3,2,1,0,2,2,2,65,4.33333333333333,-0.945139004821908,4.2,4.6,4.2
"Work","Workforce",4,4,4,4,4,4,4,3,3,4,4,3,4,3,4,2,2,2,1,4,2,1,56,3.73333333333333,-1.58234734573515,4,3.6,3.6
"Work","Workforce",3,3,3,3,4,3,4,3,4,4,4,4,4,3,4,2,2,2,2,5,2,1,53,3.53333333333333,-1.79475012603957,3.2,3.6,3.8
"Work","Workforce",4,5,3,4,5,4,4,5,5,4,4,4,3,5,5,2,2,2,0,2,2,1,64,4.26666666666667,-1.01593993159005,4.2,4.4,4.2
"Work","Workforce",7,7,7,7,7,7,7,7,7,7,7,7,6,7,1,3,3,3,4,5,2,1,98,6.53333333333333,1.39129157852666,7,7,5.6
"Work","Workforce",3,5,3,5,3,5,4,5,5,4,4,4,3,5,4,3,2,1,0,1,2,1,62,4.13333333333333,-1.15754178512632,3.8,4.6,4
"Work","Workforce",5,6,5,5,5,6,5,6,6,5,5,5,4,6,6,3,3,3,2,3,2,1,80,5.33333333333333,0.116874896700168,5.2,5.6,5.2
"Work","Workforce",5,3,6,4,5,3,3,4,5,5,5,3,4,3,5,3,3,1,1,3,2,2,63,4.2,-1.08674085835818,4.6,4,4
"Work","Workforce",5,4,3,4,2,4,5,5,3,4,5,4,5,4,3,2,3,3,2,3,2,1,60,4,-1.2991436386626,3.6,4.2,4.2
"Work","Workforce",5,4,5,4,5,4,5,5,5,4,4,5,5,4,5,2,3,2,0,3,2,2,69,4.6,-0.661935297749354,4.6,4.6,4.6
"Work","Workforce",5,3,4,4,3,4,2,5,6,4,3,4,2,2,3,2,3,1,1,2,2,2,54,3.6,-1.72394919927143,3.8,4.2,2.8
"Work","Workforce",6,5,6,4,5,4,4,5,4,5,4,5,5,6,4,3,3,3,2,3,2,2,72,4.8,-0.449532517444939,5.2,4.4,4.8
"Work","Workforce",5,4,5,5,4,5,4,4,5,5,4,5,4,5,4,3,2,2,0,3,2,1,68,4.53333333333333,-0.732736224517492,4.6,4.6,4.4
"Work","Workforce",7,7,7,7,7,6,7,7,7,6,5,5,5,5,6,4,4,3,4,5,2,2,94,6.26666666666667,1.10808787145411,7,6.6,5.2
"Work","Workforce",7,6,5,6,6,7,6,6,6,6,6,6,6,6,6,4,4,1,1,4,2,1,91,6.06666666666667,0.895685091149691,6,6.2,6
"Work","Workforce",7,7,7,7,7,7,7,7,7,7,4,5,5,7,7,4,4,3,4,5,3,1,98,6.53333333333333,1.39129157852666,7,7,5.6
"Work","Workforce",5,6,5,4,6,5,6,5,6,5,4,5,4,5,7,3,3,2,2,3,2,2,78,5.2,-0.0247269568361083,5.2,5.4,5
"Work","Workforce",5,4,5,6,4,5,6,5,5,4,4,5,4,5,4,2,NA,2,0,3,2,1,71,4.73333333333333,-0.520333444213077,4.8,5,4.4
"Work","Workforce",5,5,3,3,3,4,3,4,3,3,5,4,3,3,3,2,2,4,0,2,2,2,54,3.6,-1.72394919927143,3.8,3.4,3.6
"Work","Workforce",7,7,6,6,6,6,5,7,7,6,5,4,4,5,7,4,4,3,3,4,3,1,88,5.86666666666667,0.683282310845276,6.4,6.2,5
"Work","Workforce",6,6,6,6,5,6,4,5,5,5,5,5,5,5,3,2,2,1,0,2,3,2,77,5.13333333333333,-0.0955278836042467,5.8,5,4.6
"Work","Workforce",7,7,7,7,7,7,6,7,7,7,7,6,6,7,6,4,4,3,4,5,2,2,101,6.73333333333333,1.60369435883108,7,6.8,6.4
"Work","Workforce",6,7,5,6,4,5,6,6,5,6,5,6,5,5,5,3,4,4,2,3,2,2,82,5.46666666666667,0.258476750236445,5.6,5.6,5.2
"Work","Workforce",7,5,6,4,5,7,4,5,7,6,5,4,6,7,6,4,3,4,1,5,2,2,84,5.6,0.400078603772722,5.4,5.8,5.6
"Work","Workforce",5,6,5,5,6,3,5,3,3,5,5,2,5,3,6,3,3,3,4,3,2,2,67,4.46666666666667,-0.803537151285631,5.4,3.8,4.2
"Work","Workforce",7,5,6,5,7,6,7,6,7,5,4,6,5,7,6,3,4,5,3,3,2,2,89,5.93333333333333,0.754083237613414,6,6.2,5.6
"Work","Workforce",6,7,5,7,6,7,7,6,7,5,5,6,7,6,7,4,3,4,2,5,2,2,94,6.26666666666667,1.10808787145411,6.2,6.4,6.2
"Work","Workforce",7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,4,4,3,4,5,2,2,104,6.93333333333333,1.81609713913549,7,7,6.8
"Work","Workforce",7,7,6,6,7,6,6,6,6,6,6,6,6,6,6,4,4,3,3,4,3,2,93,6.2,1.03728694468597,6.6,6,6
"Work","Workforce",6,6,5,6,7,5,6,6,6,6,5,4,5,5,6,4,4,4,4,4,3,2,84,5.6,0.400078603772722,6,5.8,5
"Work","Workforce",6,7,6,6,5,5,5,6,6,5,5,5,5,5,5,3,3,2,2,3,3,1,82,5.46666666666667,0.258476750236445,6,5.4,5
"Work","Workforce",6,7,5,7,7,6,7,5,7,6,6,7,5,6,7,3,4,4,4,5,2,2,94,6.26666666666667,1.10808787145411,6.4,6.2,6.2
"Work","Workforce",7,7,7,7,7,7,7,7,7,6,5,7,5,5,5,4,4,2,4,4,2,1,96,6.4,1.24968972499038,7,6.8,5.4
"Work","Workforce",5,6,5,4,5,5,6,6,6,5,3,3,4,2,4,3,4,2,1,3,3,1,69,4.6,-0.661935297749354,5,5.6,3.2
"Work","Workforce",5,6,5,6,6,5,6,6,6,6,6,6,6,6,6,3,4,3,4,3,2,2,87,5.8,0.612481384077137,5.6,5.8,6
"Work","Workforce",5,6,5,6,5,6,5,6,6,5,5,3,5,5,5,3,3,3,1,3,3,1,78,5.2,-0.0247269568361083,5.4,5.6,4.6
"Work","Workforce",5,5,5,5,6,6,6,6,6,6,6,4,5,5,5,3,3,3,2,3,2,1,81,5.4,0.187675823468307,5.2,6,5
"Work","Workforce",6,5,5,5,6,5,5,5,4,5,5,3,5,5,6,3,3,3,4,4,NA,2,75,5,-0.237129737140524,5.4,4.8,4.8
"Work","Workforce",6,7,5,5,7,6,5,5,5,4,3,3,4,4,6,3,3,3,3,3,3,2,75,5,-0.237129737140524,6,5,4
"Work","Workforce",7,7,7,7,7,7,6,7,7,7,7,6,7,6,7,4,4,3,4,4,2,2,102,6.8,1.67449528559921,7,6.8,6.6
